n_jobs,mean_time,std_time,mean_accuracy,std_accuracy,speedup,efficiency
1,37.07835313336303,1.3263418896863428,0.9480000000000001,0.0004082482904638634,1.0,1.0
4,11.698880633261675,0.6173615065044709,0.9480000000000001,0.0004082482904638634,3.1693932347633074,0.7923483086908268
8,9.490856000067046,0.05583659346523098,0.9480000000000001,0.0004082482904638634,3.906744885087404,0.4883431106359255
6,9.149014366635432,0.670396015080181,0.9480000000000001,0.0004082482904638634,4.052715587438591,0.6754525979064319
7,10.441804699987793,0.9023580334342499,0.9480000000000001,0.0004082482904638634,3.550952560279774,0.5072789371828248
